"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
275724,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon carbonarium","fish",,9,1999,,TRUE,TRUE,
275727,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon flavolineatum","fish",,43,1999,,TRUE,TRUE,
275728,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon macrostomum","fish",,1,1999,,TRUE,TRUE,
275730,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon melanurum","fish",,2,1999,,TRUE,FALSE,
275731,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon parra","fish",,7,1999,,TRUE,TRUE,
158808,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon plumierii","fish",,36,1999,,TRUE,TRUE,
275733,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon sciurus","fish",,32,1999,,TRUE,TRUE,
275739,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Haemulon","Haemulon striatum","fish",,1,1999,,TRUE,TRUE,
158815,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Halichoeres bivittatus","fish",,2,1985,,TRUE,TRUE,
275764,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Halichoeres garnoti","fish",,,,,FALSE,TRUE,
275772,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Halichoeres maculipinna","fish",,,,,FALSE,TRUE,
158822,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Lachnolaimus","Lachnolaimus maximus","fish","VU",13,1999,,TRUE,TRUE,
159249,"Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Lagodon","Lagodon rhomboides","fish",,2,1985,,TRUE,TRUE,
159792,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus analis","fish","NT",1,1985,,TRUE,TRUE,
159793,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus apodus","fish",,30,1999,,TRUE,TRUE,
159796,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus cyanopterus","fish","VU",,,,FALSE,TRUE,
159797,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus griseus","fish",,5,1999,,TRUE,TRUE,
159798,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus jocu","fish",,3,1999,,TRUE,TRUE,
159799,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus mahogoni","fish",,19,1999,,TRUE,TRUE,
159800,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus synagris","fish","NT",2,1999,,TRUE,TRUE,
159298,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Nicholsina","Nicholsina usta","fish",,,,,FALSE,TRUE,
159803,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Ocyurus","Ocyurus chrysurus","fish",,28,1999,,TRUE,TRUE,
282139,"Chordata","Teleostei","Eupercaria incertae sedis","Sciaenidae","Pareques","Pareques acuminatus","fish",,,,,FALSE,TRUE,
159807,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Rhomboplites","Rhomboplites aurorubens","fish","VU",,,,FALSE,TRUE,
1577354,"Chordata","Teleostei","Eupercaria incertae sedis","Haemulidae","Rhonciscus","Rhonciscus crocro","fish",,,,,FALSE,TRUE,
276042,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Scarus","Scarus coelestinus","fish",,1,1999,,TRUE,FALSE,
276049,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Scarus","Scarus guacamaia","fish","NT",,,,FALSE,TRUE,
276052,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Scarus","Scarus iseri","fish",,35,1999,,TRUE,TRUE,
276062,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Scarus","Scarus taeniopterus","fish",,23,1999,,TRUE,TRUE,
276064,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Scarus","Scarus vetula","fish",,8,1999,,TRUE,TRUE,
273771,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma atomarium","fish",,12,1999,,TRUE,FALSE,
273772,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma aurofrenatum","fish",,48,1999,,TRUE,TRUE,
273774,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma chrysopterum","fish",,30,1999,,TRUE,TRUE,
273777,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma radians","fish",,,,,FALSE,TRUE,
159301,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma rubripinne","fish",,15,1999,,TRUE,TRUE,
273780,"Chordata","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","Sparisoma viride","fish",,41,1999,,TRUE,TRUE,
159786,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Thalassoma","Thalassoma bifasciatum","fish",,,,,FALSE,TRUE,
